,Date,Open,High,Low,Close,Adj Close,Volume,Diff
633,2019-12-27,29.6,30.709999,29.48,30.58,30.58,880495,0.9799999999999969
634,2019-12-30,30.700001,30.85,29.9,30.110001,30.110001,794920,-0.5899999999999999
635,2019-12-31,29.75,29.99,29.040001,29.280001000000002,29.280001000000002,2097917,-0.46999899999999784
636,2020-01-02,29.280001000000002,30.709999,29.280001000000002,30.629998999999998,30.629998999999998,1262345,1.3499979999999958
637,2020-01-03,30.98,31.17,30.18,30.27,30.27,1307590,-0.7100000000000009
638,2020-01-06,30.0,30.139999,29.49,29.99,29.99,976326,-0.010000000000001563
639,2020-01-07,30.26,30.540001,29.934998999999998,30.41,30.41,1036410,0.14999999999999858
640,2020-01-08,30.42,30.5,29.219998999999998,30.08,30.08,1399559,-0.3400000000000034
641,2020-01-09,30.68,31.15,30.469998999999998,30.57,30.57,1157840,-0.10999999999999943
642,2020-01-10,30.959999,31.34,30.469998999999998,31.129998999999998,31.129998999999998,1395336,0.16999999999999815
643,2020-01-13,31.0,32.740002000000004,30.66,32.529999,32.529999,2141614,1.5299989999999966
644,2020-01-14,32.93,33.939999,32.799999,33.200001,33.200001,1653432,0.2700010000000006
645,2020-01-15,33.400002,33.52,32.75,32.799999,32.799999,1041115,-0.600003000000001
646,2020-01-16,33.200001,33.43,32.959998999999996,33.240002000000004,33.240002000000004,856140,0.04000100000000373
647,2020-01-17,33.450001,33.790001000000004,33.02,33.220001,33.220001,1555591,-0.22999999999999687
648,2020-01-20,33.470001,34.189999,33.450001,34.0,34.0,1554336,0.5299989999999966
649,2020-01-21,34.189999,34.349998,33.709998999999996,34.330002,34.330002,1363915,0.1400030000000001
650,2020-01-22,34.59,35.18,34.450001,34.82,34.82,2322339,0.22999999999999687
651,2020-01-23,34.830002,36.18,34.41,36.119999,36.119999,1859330,1.2899969999999996
652,2020-01-24,36.419998,37.150002,36.25,37.0,37.0,1717260,0.5800020000000004
653,2020-01-28,34.799999,36.98,34.5,36.700001,36.700001,2704127,1.9000020000000006
654,2020-01-29,36.849998,38.060001,36.830002,37.990002000000004,37.990002000000004,1894902,1.1400040000000047
655,2020-01-30,37.939999,38.360001000000004,37.470001,37.799999,37.799999,1912118,-0.14000000000000057
656,2020-01-31,37.98,38.689999,37.900002,38.549999,38.549999,2157988,0.5699990000000028
657,2020-02-03,37.57,38.299999,37.150002,38.060001,38.060001,1712505,0.49000099999999946
658,2020-02-04,38.5,39.98,38.389998999999996,39.880001,39.880001,2086097,1.380001
659,2020-02-05,40.150002,40.73,38.599998,39.200001,39.200001,2444282,-0.9500010000000003
660,2020-02-06,39.700001,39.860001000000004,38.150002,38.990002000000004,38.990002000000004,2866647,-0.7099989999999963
661,2020-02-07,38.880001,39.639998999999996,38.459998999999996,39.439999,39.439999,2047074,0.5599980000000002
662,2020-02-10,39.330002,39.75,38.360001000000004,38.52,38.52,1653058,-0.8100019999999972
663,2020-02-11,38.75,39.43,38.549999,39.389998999999996,39.389998999999996,1166962,0.639998999999996
664,2020-02-12,39.07,39.27,38.48,38.610001000000004,38.610001000000004,1620208,-0.45999899999999627
665,2020-02-13,38.549999,39.119999,38.490002000000004,38.560001,38.560001,1012715,0.010002000000000066
666,2020-02-14,38.5,38.950001,38.049999,38.610001000000004,38.610001000000004,1756046,0.11000100000000401
667,2020-02-17,38.709998999999996,39.869999,38.630001,39.52,39.52,3134249,0.8100010000000069
668,2020-02-18,39.549999,39.959998999999996,38.810001,39.869999,39.869999,1508460,0.3200000000000003
669,2020-02-19,39.849998,40.610001000000004,39.310001,40.5,40.5,1368093,0.6500020000000006
670,2020-02-20,41.0,41.139998999999996,38.880001,39.259997999999996,39.259997999999996,2194115,-1.740002000000004
671,2020-02-21,39.279999,39.700001,38.349998,38.990002000000004,38.990002000000004,1597142,-0.2899969999999925
672,2020-02-24,38.049999,38.610001000000004,36.950001,36.970001,36.970001,1656175,-1.0799979999999962
673,2020-02-25,35.0,37.689999,34.5,37.029999,37.029999,3887959,2.0299989999999966
674,2020-02-26,35.73,36.400002,35.200001,35.970001,35.970001,2866143,0.24000100000000657
675,2020-02-27,34.5,38.349998,33.470001,36.470001,36.470001,4289724,1.9700010000000034
676,2020-02-28,34.0,34.240002000000004,32.080002,33.169998,33.169998,8773321,-0.8300020000000004
677,2020-03-02,32.18,33.349998,31.299999,32.639998999999996,32.639998999999996,4427629,0.45999899999999627
678,2020-03-03,34.0,35.349998,33.990002000000004,34.66,34.66,4153693,0.6599999999999966
679,2020-03-05,34.310001,34.68,33.689999,34.369999,34.369999,3074899,0.05999800000000022
